,labels,lenths,contents
139,2,17,卡卡 卡比 我用 了 两年 多 6S 要卡 的 多 ， 对 质量 及 渠道 持有 怀疑
140,3,7,还 可以 吧 京东 东西 是 贵点
141,5,18,第一次 网上 买 Apple 手机 ， 老婆 用 了 一段时间 再 来 评价 ， 电池 也 耐用 。
142,2,27,买回来 刚 几天 手机 就 出现 了 问题 ， 而且 客服 服务态度 想 当差 ， 还给 我 我 退钱 ， 京东 自营 店 太 不靠 谱 了
143,1,64,3.29 收到 的 ， 用到 今天 4.5 号 ， 手机 发热 严重 ， 电量 从 43 直接 掉 到 26 . 问 客服 ， 直接 就是 申请 维修 ! 我 问题 说 出来 ， 希望 想 买 的 朋友 能 看到 ， 付款 之前 一 要 对比 ， 去 实体店 看看 ， 不然 像 我 这样 钱 扔 了 体验 的 感觉 糟心 !
144,3,3,超级 无敌 卡
145,3,4,通话 呲 呲 声
146,1,44,给 女儿 买 的 ， 昨晚 她 摆弄 到 一点多 才 睡 ， 谁 知道 早上 起来 听 电话 时 发觉 听筒 声音 太小 了 ， 把 音量 调 到 最大 都 听 不 清楚 声音 。 郁闷 ！ ！ ！ 质量 问题 。
147,5,14,正品 全新 未激活 手感 很 好 ， 非常 喜欢 ， 就是 包装 有点 简陋
148,5,6,第次 在 京东 买手机 ? 价格便宜
149,3,24,说实话 ， 很 不爽 ， 顿间 缺 了 信任感 ， 买 了 十天 后 ， 手机 降 了 九百 来块 。 合适 吗 ？
150,5,15,还 不错 吧 ！ 愿 京东 越来越 好 。 越来越 真 ， 越来越 强大 。
151,5,12,是 正品 ， 未激活 。 反应 快 ， 物流 超级 快 。
152,1,17,通话质量 不好 ， 网速慢 。 让 自己 去 检测 ， 寄 回去 检测 徐伟 7 天 左右
153,3,32,手机 缝儿 很大 有 划痕 操作系统 第一天 晚上 没有 反应 第二天 尝试 了 一遍 又 可以 了 不想 再 麻烦 去 检测 了 不能 裸用 得 套 壳 将 就 用 了
154,3,15,这买 完 没 几天 就 降价 ， 还 不 给 价格 保护 ， 服 了
155,5,52,手机 很 好 ， 实在 是 实在 承受 不了 安卓 的 卡顿 现象 。 用 苹果 手机 就是 爽 ， 速度 快 ， 分辨率 还 高 。 美中不足 的 就是 按 苹果 手机 没有 耳机 插口 ， 不过 好 在 手机 的 续航 能力 比较 强 ， 解决 了 这个 问题 。
156,5,34,颜值 还 不错 ， 第一个 苹果 手机 ， 有点 用不惯 ， 之前 一直 用 的 都 是 几百块 钱 的 安卓 手机 。 感觉 这个 还是 买 小 了 ， 打字 不太 方便 。
157,2,24,手机 很 好 ， 就是 包装 太差 了 ， 这么 贵重 的 物品 连防 碰撞 的 东西 都 不 垫 不 裹 一下 吗
158,5,36,给 女朋友 买 的 手机 收到 还 未 开机 ， 外观 非常 亮眼 ， 冲着 外观 买 的 ， 查 了 序列号 未激活 的 ， 相信 京东 。 具体 性能 怎样 待用 一段时间 感觉 下 。
159,5,34,京东 的 包装 很 到位 ， 从 手机 包装 来看 是 正品 ， 苹果 官网 查询 序列号 是 未 激活状态 。 系统 比较 流畅 ， 用 完 一段时间 再 来 追加 评价 ！ ！
160,1,17,差评 ? 刚买 2 天 就 降价 * 元 ， 京东 越来越 不 厚道 。 ? 失望
161,5,36,物流 很 给 力 昨天下午 下单 今天 早上 就 到 了 ， 苹果 这 款 手机 做 的 不错 我 很 喜欢 ， 因为 懒 所以 没有 配图 ， 其他 后续 继续 给 我 带来 惊喜
162,3,8,手机 盒 四个 角 都 变形 了 ，
163,5,92,第一个 是 618 买 的 ， 回来 发现 屏幕 上端 有 漏光 现在 ， 然后 选择 换货 了 ， 售后服务 态度 很 好 ， 很快 就 重新 发了 个 新机 ， 前提 是 我 第一个 没有 激活 哦 ， 这个 现在 用 了 三天 了 ， 暂时 没 发现 什么 问题 ， 值得 说 的 是 售后 在 我 收到 新机 后 又 打 了 两次 电话 回访 ， 服务 很 周到 。 只是 快递 盒里 只有 个 手机 盒 ， 没有 填充 任何 防震 的 充物 ， 这点 不太 满意 。
164,5,27,第一次 在 网上 买手机 ， 就 在 京东 买 了 ， 到手 查 了 下 ， 是 正品 ， 具体情况 待 测试 完有 时间 再 来 评论
165,1,82,因为 急需 用 手机 看到 三 网通 没货 就 买 了 双 网通 ， 一 开始 以为 会出 问题 ， 现在 感觉 还 行 ， 电池 不 玩游戏 可以 一天 没 问题 ， 最 让 我 愤怒 的 是 我 问 三 网通 什么 时候 到货 ， 一问三不知 ， 买好 第三天 就 有 货 了 ， 有 货 到货 不能 提前 通知 说 一声 ？ 你 京东 那么 大 的 公司 说 到货 就 到货 没有 一点 提前 告知 消费者 的 ？
166,5,98,之前 用 的 iPhone6S ， 16G 的 。 买 iPhone6Splus 我 只在乎 大屏幕 大 内存 大 电量 ， iPhone7 没 必要 也 买不起 。 . 寸 的 一点 也 不大 ， 因为 我手 大 哈哈哈 。 最近 三星 S8 出来 了 ， 去 * * 验 了 一把 ， 确实 挺 好 的 ， 可是 那个 安卓 系统 我 真 不想 评价 。 总之 一句 话 ， 买安卓 可能 可能 会 后悔 ， 买 iPhone 至少 不会 后悔 。 另外 我 这台 是 三星 的 CPU ， 电量 比起 我 的 6S ， 我 真的 很 满意 。
167,1,64,呵呵 ， 双十 一 买手机 系统 出现 bug 退单 了 ， 随后 一直 与 客服 沟通 解决 ， 客服 答应 双 十二 下单 补 400 元 差价 给 我 ， 结果 下单 之后 这 都 天 了 ， 客服 也 没补 差价 给 我 ， 一直 也 联系 不到 ， 京东 这么 大 的 企业 ， 因为 几百块 钱 出尔反尔 真是 醉 了 ！
168,1,16,才 买 回 几天 就 下降 几百元 ， 还 不能 补 差价 。 差评 差评 差评
169,3,32,不是 托 手机 用 起来 没 问题 未激活 的 但是 备忘录 有 一条 预存 内容 确定 不是 我 自己 的 找 客服 只 说 让我拿 去 售后 检测 嫌 麻烦 就算 了
170,5,17,东西 没 问题 ， 就是 连 个 手机 壳 都 没有 给 送 ， 有点 尴尬 ?
171,3,10,其他 还好 ， 就是 左边 和 下放 有 一条 缝隙
172,3,105,这 是 我 第一次 给 中评 ， 差不多 我 一直 是 5 星星 给 手机 和 物流 。 手机 新货 无 瑕疵 11 月 中旬 深圳 生产 这款 也 是 好不容易 抢到 的 所以 马上 订 的 单 。 主要 是 一天 一个 价 订购 时 回复 我 降价 肯定 能 保价 到 现在 为止 一直 没 申请 成功 ， 这 不是 钱 的 问题 呵呵 （ 保价 要求 ： 提供 原 订单号 再用 12 免息 卷 下单 提供 新 订单号 ） 降价 后 直接 显示 无货 无卷 估计 够呛 能 申请 保价 祝你们 好运 ！ 哈哈哈 坐等 新 的 一大批 小白羊 咯 ～ ～
173,3,6,发票 什么 时候 可以 寄给 我
174,5,19,苹果 手机 用 习惯 了 只能 用 这个 了 ， 京东 品质 ！ 值得 信赖 ， 是 正品 。
175,3,37,包装盒 子 四角 有点 受 撞击 的 凹陷 ， 拆开 封条 盒子 后 ， 手机 是 开机 状态 显示 hello 状态 ， 原装 为何 有 开机 的 痕迹 ？ ？ ？ 不是 应该 关机 状态 吗 ？
176,5,9,手机 很 好 ， 性价比 超高 ， 值得 拥有
177,5,88,用 了 多年 安卓 再 用 回 ios ， 不 吹 不 黑 还是 ios 给力 ， 安卓 的 流畅 和 稳定 还是 不如 苹果 。 32 的 内存 对于 我 来说 是 够用 的 ， 之前 一个 64 的 三星 用 了 一年 多 还有 一半 内存 。 苹果 7p 这次 优惠 力度 很大 ， 比 8 的 性价比 高太多 ， 果断 入手 没有 丝毫 犹豫 ， 早买 早用 ， 反正 价保双 11 。 总结 ： 物流 好 速度 快 、 手机 好像 素 。 好评 ！
178,1,77,差评 ， 手机 收到 就 有 账号 提示 要输 密码 ， 这是 什么 情况 ， 新手机 会 有 账号 吗 ？ 这个 不说 ， 官网 物流 信息 显示 下午 4 - 6 点 准点 送达 ， 结果 呢 晚上 9 点送 ， ， 9 点 谁 知道 在 那 ， 夜班 送货 人员 服务态度 有差 ， 结果 第二天 送达 ！ 如果 不能 送达 就 不要 给 客户 说 可以 送达 ， 这是 典型 的 欺骗 客户 ！
179,3,18,已经 碎 了 一点 了 不 小心 碰到 了 一个 jian 而且 用 起来 特别 卡 各位 慎重
180,1,31,价格 简直 跳水 ， 时隔 一个 星期 ， 降价 接近 一千 ， 居然 还 保价 不了 ， 差评 差评 ， 还有 这 台机 的 信号 好差 ， 不 知道 为什么 ？
181,5,180,还 没用 ， 给 长辈 买 的 。 质量 回头 再评 。 先吐槽 两点 ： 今天 等 了 半天 ， 居然 给 我 扔 快递 箱 自取 ， 最后 几百米 距离 吧 。 大热天 外面 跑 的 知道 不 容易 ， 但 起码 也 得 电话 商量一下 。 没有 亲自 验收 很 不 踏实 。 第二 ， 拿到 货物 看 标签 不是 封在 包装 开口处 ， 心里 一 咯噔 。 还有 貌似 包装 胶 已经 化 开 ， 是否 太阳 晒化 不 得知 。 里面 倒 是 看不出 拆开 迹象 。 回头 看看 是否 正常 激活 有 没 瑕疵 ， 希望 是 规规矩矩 的 全新 行货 。 希望 京东 能守 好 自己 的 服务质量 ， 现在 风气 不好 ， 快递 基本 都 不 送上门 ， 快递 箱 很 容易 爆满 ， 没得 用 就 随意 扔 外面 ， 太阳 晒 淋雨 家常便饭 & hellip ; & hellip ; 很多 事情 开头 不错 但 时间 越长越 无法 保持 前后一致 的 服务质量 ， 更 别说 还要 提升 。 普通 快递 乱 投递 可以 理解 ， 京东 金字招牌 可 不能 如此这般 呀 。
182,5,10,第一次 买 那么 好 的 ， 用 着 挺不错 的
183,5,7,正品 一如 即往 的 喜欢 用 苹果
184,5,116,用 了 快 一个多月 了 ， 各 方面 都 很 满意 ！ 棒棒 的 ！ 内存 足 ！ 系统 棒 ！ 玩游戏 很 带劲 ！ 因为 怕 不够 用 ！ 所以 买 了 大 内存 的 ！ 这下 随便 用 了 ！ 总之 就是 很 满意 ！ 拿到 手 第一 就 先 各 方面 都 检查 了 ， 外观 什么 的 ， 挺 好 的 ， 然后 也 查 了 序列号 ， 没 激活 的 ， 不 放心 又 仔仔细细 看 了 几遍 。 才 决定 要 激活 。 各个 日期 什么 的 也 都 对 的 上 ！ 现在 用 着 也 挺 好 的 ！ 特别 满意 ！ 银色 确实 挺 好看 的 。
185,5,7,商品 已经 收到 ， 孩子 非常高兴 。
186,1,50,"无力 吐槽 ， 2 月 28 号 活动 立减 689 下单 ， 3 月 日 到手 ， 一看 商铺 活动 又 变成 了 下 单立 减 000 , 一口 老血 喷出 ！ 备注 : 手机 收到 是 正品 ， 外观 暂未 发现 问题 。 手机 五星 ， 一星 给 活动"
187,5,27,是 正品 ， 外面 精美 ， 电池 也 不错 ， 用 了 很 久 也 不 掉电 ， 早上 折腾 很 久 还有 那么 多电 ， 赞
188,3,22,包装 太差 了 吧 ！ 一个 泡沫 纸 都 不放 直接 放在 盒子 里 ， 要 摔 多少 下 啊 ？ ？
189,1,15,掉 了 一下 屏幕 ， 有 一点 放射 裂纹 ， 就 不能 保修 ， #
190,5,21,苹果 手机 挺 好 的 ， 鉴定 是 正品 ！ 京东 物流 太棒了 ， 速度 很快 ， 服务态度 非常 好 ！
191,3,57,双十 一 购买 的 机子 周五 出差 回来 才 激活 使用 使用 过程 中 发现 系统 还是 很 流畅 的 没有 卡顿 但 不 知道 为什么 拍摄 视频 或者 录音 的 时候 电流 声 很 明显 不 知道 各位 是不是 也 是 这样 的 情况 打电话 给 苹果 客服 还是 没 解决 好 想着 是不是 要 退货
192,5,15,用 了 几天 才 来 评价 ， 手机 很 不错 ！ 流畅 的 很 ！
193,3,29,京东 快递 不是 挺快 的 吗 ？ 同时 买 的 ， 一个 早上 就 到 了 ， 一个 天黑 了 以后 才 到 ， 现在 用 着 还行 5788
194,3,16,反正 这辈子 不 可能 京东 买 东西 了 ， 也 不 可能 再用 京东 白条 了
195,2,31,才 买 一个月 ， 降 了 一千多 。 mmp ！ 不是 苹果 最 保值 吗 ？ ？ ？ 老实 说 : 续航 一般 。 还 卡死 过 。 还 发热 。
196,2,3,外套 撞坏 了
197,2,16,有 新机型 上线 却 没有 任何 通知 购买 激活 后 第二天 就 上架 双 网通 版
198,1,199,一星 是 给 快递 小哥 的 ， 刚 买回来 三天 打电话 就 经常 对方 听 不到 声音 ， 后来 给 我 换货 了 ， 换 了 以后 过 了 七八天 又 是 别人 听 不到 声音 ， 打个 电话 说 着 说 着 还 得 问 别人 听 得到 吗 听 得到 吗 喂喂 喂 ， 然后 又 得 挂 了 再 打 ， 你 不要 跟 我 说 信号 不好 的 事 ， 本人 在 北京 三环 内 不是 在 地下 车库 也 不是 住 筒子楼 ， 还有 就是 连接 Wi - Fi 的 时候 别人 的 同样 是 iPhone8Plus 别人 连 上 以后 能 正常 的 看 电影 看 视频 ， 我 的 就 看 不了 还 让 人家 专业 修 网络 的 人 给 我 弄 了 几个 小时 都 没用 ， 最后 人家 也 没 办法 了 ， 以前 用 华为 ， vivo 的 时候 从来 都 没有 出现 过 这种 情况 ， 希望 大家 买 电子产品 啊 还是 到 实体店 去 买 ， 不要 贪图便宜 ， 京东 这次 让 我 太 失望 了 ， 以后 不会 再 上 京东 买 东西 了 ， 不 知道 你们 的 iPhone8Plus 是不是 也 有 这样 的 情况
199,5,8,用 了 一个多月 了 ， 很 好 ?
200,1,84,什么 破 东西 到 手上 没有 一个 星期 ， 我 没 插卡 结果 一查 卡 没 反应 ， 返厂 检测 花 了 我 5 天 ， 我 明确 的 说 我 可以 等 但是 别 把 有 问题 的 手机 维修 后 在 邮 回来 ， 可以 是 呢 ， 给 我 维修 后 有 拿 回来 了 。 我 去 nima 的 吧 。 别问 我 问 什么 ， 打开 无线 自己 就 连 上 了 。 真 tama 的 后悔 买 。
201,3,12,快递 居然 送错 位置 了 ， 还 的 自己 跑 去 拿
202,2,76,双十 一 之前 56 七千 八百多 买 的 送 一百五十 京豆 手机 还 没到 家 就 降到 七千四百 多 联系 售后 保价 重新 下 了 一个 一摸 一样 的 单子 后面 还 需要 把 送 的 一百五十 京豆 算在里面 感觉 很 坑京豆 明明 是 当时 送 的 啊 这 就算 了 买 了 还 没 一个月 又 直接 降到 六千 四百多 还 送 碎 屏险 感觉 价格 好 坑 啊 手机 现在 用 的 还 可以
203,1,59,价格 真是 跳水 ， 买 的 时候 * 现在 * ， 第一个 机子 耳机 完全 不能 用 ， 充电器 插 了 很 久 才 可以 充电 ， 一连 公共 网 就 掉 。 售后 慢 的 要死 ， 换 的 新机 用 耳机 听歌 有时候 电流 声 特别 大 ， 打 得 耳朵 都 疼 ， 真是 醉醉 的
204,4,252,（ 提示 语 ： 各位 兄弟姐妹 网上 买手机 的 ， 收到 手机 第一 时间 不要 马上 激活 ， 因为 激活 了 就 无法 退换货 了 。 要 仔仔细细 查看 手机 摄像头 是否 有 灰尘 ， 后盖 ， 屏幕 ， 边框 贴紧 度 是否 有 小 缝隙 ， 手机 全面 有没有 划伤 ） 我 个人 这 三天 的 亲身经历 ， 一次 非常 非常 非常 非常 非常 非常 灰心丧气 的 购物 ， 四千 八买 了 苹果 八 ， 3 月 31 日刚 收到 手机 的 那一刻 激动 万分 就 激活 了 ， 试 了 通话 刷 QQ 微信 八个 小时 就 没电 了 ， 还 没有 玩游戏 ， 第二天 仔细 看才 发现 摄像头 进 灰尘 ， 后盖 好像 偏小 ， 盖 不 完 边框 就 明显 凸出来 刮手 ， 自己 就 买个 手机 壳 。 给 朋友 看 一下 安慰 说 恭喜 你 买 了 个 国产 苹果 ， 申请 退换 ， 朋友 说 是 不 可能 了 ， 我 不信 就 试 了 一下 ， 月 2 日 今天 早上 就 接到 电话 ， 说 要 检测 出 问题 才能 换 。 朋友 说 检测 员 不会 * * 给 你 检测 出 问题 的 。 也 就 我 这种 天 真的 * * 会 相信 了 ， 集后 这 一丝丝 希望 都 破灭 了 。 泡汤 两个 月 的 工资 买 了 个 教训 ， ? ? ? ? ? ? ? ? ? ? 两天 了 我 的 心情 此时此刻 都 无法 平复 ， 的 心情 差 ， 特别 差 欲哭无泪
205,3,28,用 的 是 移动 卡 ， 手机信号 不是 很 好 ， 一直 都 是 2 格 ！ ！ ！ 听筒 声音 小 ， 不知 是不是 假 的 ！
206,1,33,用 了 一段时间 手机信号 很差 还有 现在 相机 前 视像 头 也 黑屏 了 问 了 客服 都 没 人理 的 好 无语 从没 见过 这样 的 差评 一颗 心 都 不想 给
207,2,83,刚买 完 不到 七天 就 降价 了 二百多 ， 给 京东 打电话 申请 返 差价 居然 不 同意 ， 理由 是 之前 我 买 的 贵 了 两百多 因为 多 了 一个 半年 的 碎 屏险 作为 赠品 ， 所以 不能 返 差价 。 \ n 对于 这个 解释 很 不 满意 ， 如果 真是 没有 激活 的话 我 就 退货 再 买 一个 了 ， 京东 现在 对于 手机 上 套路 很多 ， 买 完 价格 就 降级 很 不 满意 。
208,5,5,质量 不错 ， 是 正品
209,5,4,不错 ， 送货 很快
210,1,15,刚 下单 降 00 。 商家 连 手机套 或 贴模 都 没有 。 包装 简单
211,2,48,收到 手机 了 也 是 正品 。 唯一 让 我 觉得 好奇 的 就是 下面 边缘 的 框 缝隙 很大 。 而且 还 能 看到 里面 的 东西 。 谁 能 告诉 我 为什么 ？ ？ ？ 难道 翻新 机图 3 是 我 玫瑰 金 8p 就 没有
212,1,10,买贵 了 ， 不到 半个 月 ， 降 了 200
213,5,52,百分百 原装 正品 ， 快递 小 哥特 地 拿到 家里 来 让 我 慢慢 查 ， 未 签收 前 查询 过 是 未激活 的 ， 手机 品控 不错 ， 一向 信赖 苹果 ， 希望 可以 用 三年 。 本命年 特地 买 红色 的 ^ _ ^ ^ _ ^ ^ _ ^
214,5,11,还 不错 ！ 续航 不好 ！ ！ ！ ！ ！ ！
215,3,21,一般般 吧 ， 没有 想象 中 的 那么 好 ， 刚用 真的 是 烦 ， 下 了 点 东西 有点 小卡
216,2,7,手机 听筒 声音 太小 了 都 听不见
217,1,4,为什么 没有 发票 ...
218,1,151,第一次 给 差评 ， 大家 注意 如果 收到 货是 退换货 一定 要 选择 退货 ， 我 换货 后 收到 依旧 是 个 拆封 机 ， 打开 里面 连 耳机 都 是 鼓出来 的 ， 屏幕 上 也 有 灰 和 指纹 ， 未激活 想 退货 这时 客服 告诉 我换 货机 不 支持 7 天无 理由 退换 ， 让 我 将 就 先用 。 于是 我 就 只能 激活 使用 ， 结果 发现 屏幕 有 一条 灰 （ 不是 屏幕 坏点 ） ， 关键 这时候 手机 已经 设置 好 了 ， 不想 浪费时间 了 ， 就 这样 吧 ， 没 大 问题 就 将 就 了 ， 顺便 治下 强迫症 。 \ n \ n 但是 这次 对 京东 非常 不 满意 ， 花 全新 价格 两台 机器 都 是 二手 ， 今后 在 京东 只能 买 首发 了 。 顺便 有 这个 理由 安慰 自己 谁 叫 自己 贪便宜 呢 ～
